stem,question_num,answer_num,participant_num,image_path,question_he,question_en,dimension_id,dimension_confidence,full_prompt,vlm_raw_answer_en,used_fallback,fallback_prompt,vlm_answer_en,vlm_answer_he,subject_answer_he,similarity,similarity_percent,comparison_method,subject_answer_en,similarity_labse_he,similarity_labse_he_percent,similarity_en,similarity_en_percent,bertscore_precision,bertscore_recall,bertscore_f1,vlm_model,embed_model,he_en_model,en_he_model,device,timestamp
1_2_32,1,2,32,dataset/images/1_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט "" העבודה הושלמה בהצלחה""","Explain why you chose this image as reflecting the sentence ""Work completed successfully""",collective_completion,1.0,"This image was chosen to illustrate the idea that a task was completed successfully through cooperation.
Answer in one sentence: Who or what are the actors in this image, how do they divide their roles, and what does their joint effort achieve?",two trucks and a bulldozer,False,,two trucks and a bulldozer,שתי משאיות ודחפור.,כי סיימו את הפעולה של לשפוך מה שהיה בטרקטור למשאית,0.769844651222229,76.98,multilingual semantic embedding cosine similarity,Because they ended the act of pouring what was in the tractor into the truck,0.022928424179553986,2.29,0.5520126819610596,55.2,0.8923,0.8612,0.8765,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:03:43
1_2_36,1,2,36,dataset/images/1_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט "" העבודה הושלמה בהצלחה""","Explain why you chose this image as reflecting the sentence ""Work completed successfully""",collective_completion,1.0,"This image was chosen to illustrate the idea that a task was completed successfully through cooperation.
Answer in one sentence: Who or what are the actors in this image, how do they divide their roles, and what does their joint effort achieve?",two trucks and a bulldozer,False,,two trucks and a bulldozer,שתי משאיות ודחפור.,בתמונה אני רואה שיש יהודים וזה אומר שהולכים לבנות משהו מסוים בית / בניין / פארק ועצם העובדה שהולכים לבנות משהוו חדש זה מעיר השראה ותקווה,0.28420087695121765,28.42,multilingual semantic embedding cosine similarity,In the picture I see that there are Jews and that means that they are going to build something specific a house / building / park and the very fact that they are going to build something new is inspiring and hopeful.,0.23680193722248077,23.68,0.17686408758163452,17.69,0.8806,0.8188,0.8486,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:03:48
1_2_48,1,2,48,dataset/images/1_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט "" העבודה הושלמה בהצלחה""","Explain why you chose this image as reflecting the sentence ""Work completed successfully""",collective_completion,1.0,"This image was chosen to illustrate the idea that a task was completed successfully through cooperation.
Answer in one sentence: Who or what are the actors in this image, how do they divide their roles, and what does their joint effort achieve?",two trucks and a bulldozer,False,,two trucks and a bulldozer,שתי משאיות ודחפור.,"בחרתי בתמונה מספר 2 מפני שלא רואים עובדים בתמונה מה שמעיד שהפעולות שהיו צריכות להתבצע הסתיימו. בנוסף, כשהתמונה מצולמת מרחוק ניתן לראות את כל המרכיבים בשלמותם מה שמעיד שהעבודה הושלמה.",0.3720959424972534,37.21,multilingual semantic embedding cosine similarity,"I chose picture number 2 because you don't see employees in the picture which indicates that the actions that needed to be done are done. In addition, when the image is taken remotely you can see all the components in their entirety which indicates that the work has been completed.",0.25290077924728394,25.29,0.3162831664085388,31.63,0.8806,0.8273,0.8531,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:03:55
1_2_49,1,2,49,dataset/images/1_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט "" העבודה הושלמה בהצלחה""","Explain why you chose this image as reflecting the sentence ""Work completed successfully""",collective_completion,1.0,"This image was chosen to illustrate the idea that a task was completed successfully through cooperation.
Answer in one sentence: Who or what are the actors in this image, how do they divide their roles, and what does their joint effort achieve?",two trucks and a bulldozer,False,,two trucks and a bulldozer,שתי משאיות ודחפור.,"נראה שהטרקטור סיים לפנות למשאית, כי אין כלום בסביבה לפינוי.",0.7648340463638306,76.48,multilingual semantic embedding cosine similarity,"The tractor seems to have finished turning to the truck, because there's nothing around for the evacuation.",0.07354867458343506,7.35,0.6355107426643372,63.55,0.8949,0.8436,0.8685,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:03
1_2_53,1,2,53,dataset/images/1_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט "" העבודה הושלמה בהצלחה""","Explain why you chose this image as reflecting the sentence ""Work completed successfully""",collective_completion,1.0,"This image was chosen to illustrate the idea that a task was completed successfully through cooperation.
Answer in one sentence: Who or what are the actors in this image, how do they divide their roles, and what does their joint effort achieve?",two trucks and a bulldozer,False,,two trucks and a bulldozer,שתי משאיות ודחפור.,"מבין כל התמונות, בתמונה מספר2 אין דעה לגבי התוצאה. אם התוצאה היא הצלחה, רק תמונה מספר 2 וודאית. בכל תמונה אחרת ייתכן והמשימה הושלמה אך לא בהצלחה או שלא הושלמה כלל.",0.26352882385253906,26.35,multilingual semantic embedding cosine similarity,"Of all the images, picture number 2 has no opinion on the outcome. If the result is success, only picture number 2 is certain. In any other image the task may have been completed but not successfully or not completed at all.",0.3229200839996338,32.29,0.16099196672439575,16.1,0.8711,0.8124,0.8407,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:09
2_1_36,2,1,36,dataset/images/2_1.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""ההחלטה התקבלה""","Explain why you chose this picture as reflecting the sentence ""The decision has been made""",collective_deliberation,1.0,"This image illustrates the systems thinking idea that a collective decision has been reached.
In one sentence: What social or organizational process is visible here, and what signals in the image indicate that a shared conclusion was reached?",a group of people are sitting around a table and talking,False,,a group of people are sitting around a table and talking,קבוצה של אנשים יושבים סביב שולחן ומדברים,בחרתי בתמונה הזאת כיוון שהיא מעידה על חשיבות השיח והדיון במיוחד בעבודה,0.5155993700027466,51.56,multilingual semantic embedding cosine similarity,I chose this picture because it indicates the importance of discourse and discussion especially at work.,0.16564369201660156,16.56,0.4978376626968384,49.78,0.8773,0.881,0.8791,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:17
2_2_11,2,2,11,dataset/images/2_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""ההחלטה התקבלה""","Explain why you chose this picture as reflecting the sentence ""The decision has been made""",collective_deliberation,1.0,"This image illustrates the systems thinking idea that a collective decision has been reached.
In one sentence: What social or organizational process is visible here, and what signals in the image indicate that a shared conclusion was reached?",a group of people shake hands and applaud,False,,a group of people shake hands and applaud,קבוצה של אנשים לוחצים ידיים ומריעים,"כולם ביחד שמחים, לוחצים ידיים ומסכימים.",0.748958945274353,74.9,multilingual semantic embedding cosine similarity,"Everyone together is happy, shaking hands and agreeing.",0.4105035960674286,41.05,0.8642590045928955,86.43,0.9165,0.91,0.9132,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:23
2_2_13,2,2,13,dataset/images/2_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""ההחלטה התקבלה""","Explain why you chose this picture as reflecting the sentence ""The decision has been made""",collective_deliberation,1.0,"This image illustrates the systems thinking idea that a collective decision has been reached.
In one sentence: What social or organizational process is visible here, and what signals in the image indicate that a shared conclusion was reached?",a group of people shake hands and applaud,False,,a group of people shake hands and applaud,קבוצה של אנשים לוחצים ידיים ומריעים,כי הם קבוצה של אנשים שדנים ביחד ומגיעים ביחד להחלטה,0.7041060924530029,70.41,multilingual semantic embedding cosine similarity,Because they're a group of people who discuss together and come together to decide,0.6031763553619385,60.32,0.297427237033844,29.74,0.8904,0.8638,0.8769,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:29
2_2_14,2,2,14,dataset/images/2_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""ההחלטה התקבלה""","Explain why you chose this picture as reflecting the sentence ""The decision has been made""",collective_deliberation,1.0,"This image illustrates the systems thinking idea that a collective decision has been reached.
In one sentence: What social or organizational process is visible here, and what signals in the image indicate that a shared conclusion was reached?",a group of people shake hands and applaud,False,,a group of people shake hands and applaud,קבוצה של אנשים לוחצים ידיים ומריעים,רואים קבוצה מרוצה ומגובשת,0.6980290412902832,69.8,multilingual semantic embedding cosine similarity,We see a happy and united team.,0.553451418876648,55.35,0.494980126619339,49.5,0.8927,0.9182,0.9053,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:34
2_2_15,2,2,15,dataset/images/2_2.png,"הסבירו מדוע בחרתם בתמונה זו כמשקפת את המשפט ""ההחלטה התקבלה""","Explain why you chose this picture as reflecting the sentence ""The decision has been made""",collective_deliberation,1.0,"This image illustrates the systems thinking idea that a collective decision has been reached.
In one sentence: What social or organizational process is visible here, and what signals in the image indicate that a shared conclusion was reached?",a group of people shake hands and applaud,False,,a group of people shake hands and applaud,קבוצה של אנשים לוחצים ידיים ומריעים,כי כולם נראים מחייכים ומרוצים,0.5166677236557007,51.67,multilingual semantic embedding cosine similarity,Everyone looks happy and smiling.,0.30169424414634705,30.17,0.5074827075004578,50.75,0.903,0.9193,0.9111,Salesforce/blip2-flan-t5-xl,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Helsinki-NLP/opus-mt-tc-big-he-en,Helsinki-NLP/opus-mt-en-he,cuda,2026-02-27T12:04:40
